ID,MA_TAIKHOAN_THANHTOAN,THOIGIAN_GIAODICH,SODU_BANDAU,SOTIEN_TANG,SOTIEN_GIAM,SODU_SAU,LOAITIEN,GHICHU,TAIKHOAN_GUI,TAIKHOAN_NHAN,LOAI_CHUYENKHOAN
2346,CASA0002560,2024-03-01 11:00:00,1205553985,128700000,0,1334253985,VND,CASA0002560 2024-03-01 11:00:00,VNC: 0278995349,CASA0002560,inn
2347,CASA0002560,2024-03-02 12:00:00,1334253985,0,300000000,1034253985,VND,RUT TIEN MAT,CASA0002560,,inn
2348,CASA0002560,2024-03-03 09:00:00,1034253985,348956000,0,1383209985,VND,CASA0002560 2024-03-03 09:00:00,VNC: 0278995349,CASA0002560,inn
2349,CASA0002560,2024-03-04 10:00:00,1383209985,0,143500000,1239709985,VND,CASA0002560 2024-03-04 10:00:00,CASA0002560,LPB - NAPAS: 9997654959,out
2350,CASA0002560,2024-03-05 11:00:00,1239709985,900000000,0,2139709985,VND,NOP TIEN MAT,,CASA0002560,inn
2351,CASA0002560,2024-03-05 11:00:00,2139709985,0,687565000,1452144985,VND,Tra luong thang :3,CASA0002560,VNC: 0278995611,inn
2352,CASA0002560,2024-03-05 11:00:00,1452144985,0,998812968,453332017,VND,tra tien vay ngan hang,CASA0002560,VNC:79302003,inn
2353,CASA0002560,2024-03-06 11:00:00,453332017,0,200000000,253332017,VND,RUT TIEN MAT,CASA0002560,,inn
2354,CASA0002560,2024-03-07 12:00:00,253332017,30700000,0,284032017,VND,CASA0002560 2024-03-07 12:00:00,BID - NAPAS: 7812345668,CASA0002560,out
2355,CASA0002560,2024-03-08 09:00:00,284032017,0,5300000,278732017,VND,CASA0002560 2024-03-08 09:00:00,CASA0002560,LPB - NAPAS: 9997654347,out
2356,CASA0002560,2024-03-08 09:00:00,278732017,856000000,0,1134732017,VND,CASA0002560 2024-03-09 10:00:00,VNC: 0278995199,CASA0002560,inn
2357,CASA0002560,2024-03-08 09:00:00,1134732017,0,73000000,1061732017,VND,THANH TOAN CKNAPAS,CASA0002560,BID - NAPAS: 8752666742,out
2358,CASA0002560,2024-03-08 09:00:00,1061732017,0,56320000,1005412017,VND,THANH TOAN CKNAPAS,CASA0002560,BID - NAPAS: 8752666742,out
2359,CASA0002560,2024-03-11 09:00:00,1005412017,35100000,0,1040512017,VND,CASA0002560 2024-03-11 09:00:00,VNC: 0278995178,CASA0002560,inn
2360,CASA0002560,2024-03-11 10:00:00,1040512017,81120000,0,1121632017,VND,CASA0002560 2024-03-12 10:00:00,VNC: 0278995349,CASA0002560,inn
2361,CASA0002560,2024-03-11 11:00:00,1121632017,0,82500000,1039132017,VND,CASA0002560 2024-03-13 11:00:00,CASA0002560,LPB - NAPAS: 9997654343,out
2362,CASA0002560,2024-03-12 11:00:00,1039132017,0,282709483,756422534,VND,tra tien vay ngan hang,CASA0002560,VNC:79302003,inn
2363,CASA0002560,2024-03-14 12:00:00,756422534,86350000,0,842772534,VND,CASA0002560 2024-03-14 12:00:00,VNC: 0278995178,CASA0002560,inn
2364,CASA0002560,2024-03-15 09:00:00,842772534,0,156300000,686472534,VND,CASA0002560 2024-03-15 09:00:00,CASA0002560,BID - NAPAS: 7812345666,out
2365,CASA0002560,2024-03-15 09:00:00,686472534,345000000,0,1031472534,VND,CASA0002560 2024-03-16 10:00:00,VNC: 0278995175,CASA0002560,inn
2366,CASA0002560,2024-03-15 09:00:00,1031472534,0,200000000,831472534,VND,RUT TIEN MAT,CASA0002560,,inn
2367,CASA0002560,2024-03-25 10:00:00,831472534,0,52253000,779219534,VND,CASA0002560 2024-01-24 10:00:00,CASA0002560,VCB - NAPAS: 1238074732,out
2368,CASA0002560,2024-03-25 11:00:00,779219534,121500000,0,900719534,VND,CASA0002560 2024-01-25 11:00:00,LPB - NAPAS: 9997654333,CASA0002560,out
2369,CASA0002560,2024-03-25 11:00:00,900719534,0,563000000,337719534,VND,CASA0002560 2024-01-26 12:00:00,CASA0002560,BID - NAPAS: 8752667841,out
2370,CASA0002560,2024-03-25 11:00:00,337719534,250000000,0,587719534,VND,CASA0002560 2024-01-27 09:00:00,VNC: 0278995349,CASA0002560,inn
2371,CASA0002560,2024-03-28 10:00:00,587719534,0,62000000,525719534,VND,CASA0002560 2024-01-28 10:00:00,CASA0002560,LPB - NAPAS: 9997654311,out
2372,CASA0002560,2024-03-28 10:00:00,525719534,15600000,0,541319534,VND,CASA0002560 2024-01-29 11:00:00,BID - NAPAS: 8752667841,CASA0002560,out
2373,CASA0002560,2024-03-28 10:00:00,541319534,0,500000000,41319534,VND,RUT TIEN MAT,CASA0002560,,inn
2374,CASA0002560,2024-03-31 09:00:00,41319534,5000000,0,46319534,VND,CASA0002560 2024-01-31 09:00:00,VNC: 0278995349,CASA0002560,inn
2375,CASA0002570,2024-01-01 09:00:00,156984200,150000000,0,306984200,VND,CASA0002570 2024-01-01 09:00:00,VNC: 0278995674,CASA0002570,inn
2376,CASA0002570,2024-01-01 10:00:00,306984200,0,12500000,294484200,VND,CASA0002570 2024-01-01 12:05:00.001,CASA0002570,VNC: 0278995600,inn
2377,CASA0002570,2024-01-02 10:00:00,294484200,0,21500000,272984200,VND,CASA0002570 2024-01-02 10:00:00,CASA0002570,STB - NAPAS: 8752777745,out
2378,CASA0002570,2024-01-03 11:00:00,272984200,720200000,0,993184200,VND,CASA0002570 2024-01-03 11:00:00,VNC: 0278995611,CASA0002570,inn
2379,CASA0002570,2024-01-04 12:00:00,993184200,0,24100000,969084200,VND,CASA0002570 2024-01-04 12:00:00,CASA0002570,MBB - NAPAS: 9997654357,out
2380,CASA0002570,2024-01-05 09:00:00,969084200,0,811569230,157514970,VND,Tra luong thang: 1,CASA0002570,VNC: 0278995611,inn
2381,CASA0002570,2024-01-06 14:00:00,157514970,0,53000000,104514970,VND,CASA0002570 2024-01-06 14:00:00,CASA0002570,MBB - NAPAS: 9997654311,out
2382,CASA0002570,2024-01-06 15:00:00,104514970,240000000,0,344514970,VND,CASA0002570 2024-01-07 15:00:00,VNC: 0278995611,CASA0002570,inn
2383,CASA0002570,2024-01-07 10:00:00,344514970,0,56000000,288514970,VND,CASA0002570 2024-01-08 10:00:00,CASA0002570,VNC: 0278995600,inn
2384,CASA0002570,2024-01-09 11:00:00,288514970,33000000,0,321514970,VND,CASA0002570 2024-01-09 11:00:00,VNC: 0278995349,CASA0002570,inn
2385,CASA0002570,2024-01-10 09:00:00,321514970,0,23000000,298514970,VND,THANH TOAN CKNAPAS,CASA0002570,STB - NAPAS: 8752666742,out
2386,CASA0002570,2024-01-10 10:00:00,298514970,0,2500000,296014970,VND,THANH TOAN CKNAPAS,CASA0002570,STB - NAPAS: 8752666742,out
2387,CASA0002570,2024-01-11 13:55:00,296014970,0,125835450,170179520,VND,Tra tien NGUYEN VAT LIEU,CASA0002570,MBB - NAPAS: 9997654310,out
2388,CASA0002570,2024-01-12 10:00:00,170179520,0,31120000,139059520,VND,CASA0002570 2024-01-12 10:00:00,CASA0002570,MBB - NAPAS: 9997654310,out
2389,CASA0002570,2024-01-13 11:00:00,139059520,40000000,0,179059520,VND,CASA0002570 2024-01-13 11:00:00,VNC: 0278995349,CASA0002570,inn
2390,CASA0002570,2024-01-14 12:00:00,179059520,0,26100000,152959520,VND,CASA0002570 2024-01-14 12:00:00,CASA0002570,STB - NAPAS: 8752777742,out
2391,CASA0002570,2024-01-15 09:00:00,152959520,150645897,0,303605417,VND,CASA0002570 2024-01-15 09:00:00,VNC: 0278995349,CASA0002570,inn
2392,CASA0002570,2024-01-16 10:00:00,303605417,0,41200000,262405417,VND,CASA0002570 2024-01-16 10:00:00,CASA0002570,STB - NAPAS: 8752777742,out
2393,CASA0002570,2024-01-17 11:00:00,262405417,55648795,0,318054212,VND,CASA0002570 2024-01-17 11:00:00,MBB - NAPAS: 9997654333,CASA0002570,out
2394,CASA0002570,2024-01-17 12:00:00,318054212,0,18760000,299294212,VND,CASA0002570 2024-01-18 12:00:00,CASA0002570,MBB - NAPAS: 9997654311,out
2395,CASA0002570,2024-01-20 09:00:00,299294212,3658940,0,302953152,VND,CASA0002570 2024-01-19 09:00:00,MBB - NAPAS: 9990654311,CASA0002570,out
2396,CASA0002570,2024-01-20 10:00:00,302953152,0,13564890,289388262,VND,CASA0002570 2024-01-20 10:00:00,CASA0002570,VNC: 0278995600,inn
2397,CASA0002570,2024-01-21 11:00:00,289388262,70000000,0,359388262,VND,CASA0002570 2024-01-21 11:00:00,VNC: 0278995600,CASA0002570,inn
2398,CASA0002570,2024-01-21 11:00:00,359388262,900000000,0,1259388262,VND,NOP TIEN MAT,,CASA0002570,inn
2399,CASA0002570,2024-01-21 11:00:00,1259388262,0,645270548,614117714,VND,tra tien vay ngan hang,CASA0002570,VNC:79302003,inn
2400,CASA0002570,2024-01-22 12:00:00,614117714,0,58400000,555717714,VND,CASA0002570 2024-01-22 12:00:00,CASA0002570,VCB - NAPAS: 1238074732,out
2401,CASA0002570,2024-01-23 09:00:00,555717714,131200000,0,686917714,VND,CASA0002570 2024-01-23 09:00:00,MBB - NAPAS: 9997654333,CASA0002570,out
2402,CASA0002570,2024-02-01 10:00:00,686917714,0,356000000,330917714,VND,CASA0002570 2024-02-01 10:00:00,CASA0002570,STB - NAPAS: 7812345666,out
2403,CASA0002570,2024-02-02 11:00:00,330917714,58250000,0,389167714,VND,CASA0002570 2024-02-02 11:00:00,VNC: 0278995345,CASA0002570,inn
2404,CASA0002570,2024-02-03 12:00:00,389167714,0,75100000,314067714,VND,CASA0002570 2024-02-03 12:00:00,CASA0002570,VCB - NAPAS: 1238074746,out
2405,CASA0002570,2024-02-03 12:00:00,314067714,265000000,0,579067714,VND,DAT COC HOP DONG,STB - NAPAS: 8752666813,CASA0002570,out
2406,CASA0002570,2024-02-03 17:30:00,579067714,0,142500000,436567714,VND,THANH TOAN TIEN THUE NHA,CASA0002570,STB - NAPAS: 8752666885,out
2407,CASA0002570,2024-02-04 18:35:20,436567714,0,7270000,429297714,VND,THANH TOAN TIEN THUE ,CASA0002570,VCB - NAPAS: 1238074746,out
2408,CASA0002570,2024-02-05 09:00:00,429297714,861500000,0,1290797714,VND,TIEN DAT COC,VNC: 0278995699,CASA0002570,inn
2409,CASA0002570,2024-02-05 10:00:00,1290797714,0,811569230,479228484,VND,TIEN LUONG THANG 2,CASA0002570,VNC: 0278995611,inn
2410,CASA0002570,2024-02-05 14:00:00,479228484,500000000,0,979228484,VND,NOP TIEN MAT,,CASA0002570,inn
2411,CASA0002570,2024-02-05 17:30:00,979228484,0,138500000,840728484,VND,THANH TOAN TIEN AN,CASA0002570,STB - NAPAS: 8752666841,out
2412,CASA0002570,2024-02-12 14:00:00,840728484,0,13763000,826965484,VND,THANH TOAN TIEN THUE XE,CASA0002570,STB - NAPAS: 8752666885,out
2413,CASA0002570,2024-02-12 15:00:00,826965484,0,223000000,603965484,VND,THANH TOAN CKNAPAS,CASA0002570,STB - NAPAS: 8752666742,out
2414,CASA0002570,2024-02-12 15:00:00,603965484,0,131255400,472710084,VND,THANH TOAN CKNAPAS,CASA0002570,STB - NAPAS: 8752666742,out
2415,CASA0002570,2024-02-14 12:00:00,472710084,815000000,0,1287710084,VND,KHACH TRA NO,VNC: 0278995699,CASA0002570,inn
2416,CASA0002570,2024-02-15 09:00:00,1287710084,0,135000000,1152710084,VND,CASA0002570 2024-02-15 09:00:00,CASA0002570,MBB - NAPAS: 9997654311,out
2417,CASA0002570,2024-02-16 10:00:00,1152710084,24700000,0,1177410084,VND,CASA0002570 2024-02-16 10:00:00,STB - NAPAS: 8752666715,CASA0002570,out
2418,CASA0002570,2024-02-17 11:00:00,1177410084,0,42000000,1135410084,VND,CASA0002570 2024-02-17 11:00:00,CASA0002570,MBB - NAPAS: 9997654343,out
2419,CASA0002570,2024-02-17 11:00:00,1135410084,43000000,0,1178410084,VND,CASA0002570 2024-02-18 12:00:00,VNC: 0278995699,CASA0002570,inn
2420,CASA0002570,2024-02-19 09:00:00,1178410084,0,74500000,1103910084,VND,CASA0002570 2024-02-19 09:00:00,CASA0002570,STB - NAPAS: 7812345666,out
2421,CASA0002570,2024-02-21 10:00:00,1103910084,3120000,0,1107030084,VND,CASA0002570 2024-02-20 10:00:00,VNC: 0278995699,CASA0002570,inn
2422,CASA0002570,2024-02-21 11:00:00,1107030084,0,21370000,1085660084,VND,CASA0002570 2024-02-21 11:00:00,CASA0002570,VNC: 0278995699,inn
2423,CASA0002570,2024-02-21 12:00:00,1085660084,145000000,0,1230660084,VND,CASA0002570 2024-02-22 12:00:00,VNC: 0278995699,CASA0002570,inn
2424,CASA0002570,2024-02-21 12:00:00,1230660084,0,638919178,591740906,VND,tra tien vay ngan hang,CASA0002570,VNC:79302003,inn
2425,CASA0002570,2024-02-23 09:00:00,591740906,0,283500500,308240406,VND,CASA0002570 2024-02-23 09:00:00,CASA0002570,MBB - NAPAS: 9997654343,out
2426,CASA0002570,2024-02-24 10:00:00,308240406,46500000,0,354740406,VND,CASA0002570 2024-02-24 10:00:00,STB - NAPAS: 8752666772,CASA0002570,out
2427,CASA0002570,2024-02-24 10:00:00,354740406,212800000,0,567540406,VND,CASA0002570 2024-03-01 11:00:00,VNC: 0278995349,CASA0002570,inn
2428,CASA0002570,2024-03-03 09:00:00,567540406,549055000,0,1116595406,VND,CASA0002570 2024-03-03 09:00:00,VNC: 0278995349,CASA0002570,inn
2429,CASA0002570,2024-03-04 10:00:00,1116595406,0,43896452,1072698954,VND,CASA0002570 2024-03-04 10:00:00,CASA0002570,MBB - NAPAS: 9997654959,out
2430,CASA0002570,2024-03-04 12:00:00,1072698954,0,811569230,261129724,VND,Tra luong thang :3,CASA0002570,VNC: 0278995611,inn
2431,CASA0002570,2024-03-06 11:00:00,261129724,0,200000000,61129724,VND,RUT TIEN MAT,CASA0002570,,inn
2432,CASA0002570,2024-03-07 12:00:00,61129724,83070000,0,144199724,VND,CASA0002570 2024-03-07 12:00:00,STB - NAPAS: 7812345668,CASA0002570,out
2433,CASA0002570,2024-03-07 12:00:00,144199724,0,5300000,138899724,VND,CASA0002570 2024-03-08 09:00:00,CASA0002570,MBB - NAPAS: 9997654347,out
2434,CASA0002570,2024-03-08 10:00:00,138899724,134200000,0,273099724,VND,CASA0002570 2024-03-09 10:00:00,VNC: 0278995199,CASA0002570,inn
2435,CASA0002570,2024-03-10 11:00:00,273099724,0,30000500,243099224,VND,THANH TOAN CKNAPAS,CASA0002570,STB - NAPAS: 8752666742,out
2436,CASA0002570,2024-03-10 12:00:00,243099224,0,32004700,211094524,VND,THANH TOAN CKNAPAS,CASA0002570,STB - NAPAS: 8752666742,out
2437,CASA0002570,2024-03-11 09:00:00,211094524,5100555,0,216195079,VND,CASA0002570 2024-03-11 09:00:00,VNC: 0278995178,CASA0002570,inn
2438,CASA0002570,2024-03-11 11:00:00,216195079,0,82500854,133694225,VND,CASA0002570 2024-03-13 11:00:00,CASA0002570,MBB - NAPAS: 9997654343,out
2439,CASA0002570,2024-03-14 12:00:00,133694225,535000074,0,668694299,VND,CASA0002570 2024-03-14 12:00:00,VNC: 0278995178,CASA0002570,inn
2440,CASA0002570,2024-03-15 09:00:00,668694299,0,56300000,612394299,VND,CASA0002570 2024-03-15 09:00:00,CASA0002570,STB - NAPAS: 7812345666,out
2441,CASA0002570,2024-03-15 10:00:00,612394299,314500000,0,926894299,VND,CASA0002570 2024-03-16 10:00:00,VNC: 0278995175,CASA0002570,inn
2442,CASA0002570,2024-03-17 11:00:00,926894299,0,77200000,849694299,VND,RUT TIEN MAT,CASA0002570,,inn
2443,CASA0002570,2024-03-21 11:00:00,849694299,0,627063288,222631011,VND,tra tien vay ngan hang,CASA0002570,VNC:79302003,inn
2444,CASA0002570,2024-03-25 10:00:00,222631011,0,1253000,221378011,VND,CASA0002570 2024-01-24 10:00:00,CASA0002570,VCB - NAPAS: 1238074732,out
2445,CASA0002570,2024-03-25 11:00:00,221378011,44215000,0,265593011,VND,CASA0002570 2024-01-25 11:00:00,MBB - NAPAS: 9997654333,CASA0002570,out
2446,CASA0002570,2024-03-25 12:00:00,265593011,0,57300000,208293011,VND,CASA0002570 2024-01-26 12:00:00,CASA0002570,STB - NAPAS: 8752667841,out
2447,CASA0002570,2024-03-27 09:00:00,208293011,76500000,0,284793011,VND,CASA0002570 2024-01-27 09:00:00,VNC: 0278995349,CASA0002570,inn
2448,CASA0002570,2024-03-28 10:00:00,284793011,0,125000000,159793011,VND,CASA0002570 2024-01-28 10:00:00,CASA0002570,MBB - NAPAS: 9997654311,out
2449,CASA0002570,2024-03-29 11:00:00,159793011,69411000,0,229204011,VND,CASA0002570 2024-01-29 11:00:00,STB - NAPAS: 8752667841,CASA0002570,out
2450,CASA0002570,2024-03-30 12:00:00,229204011,0,30000000,199204011,VND,RUT TIEN MAT,CASA0002570,,inn
2451,CASA0002570,2024-03-31 09:00:00,199204011,25000000,0,224204011,VND,CASA0002570 2024-01-31 09:00:00,VNC: 0278995349,CASA0002570,inn
2452,CASA0019418,2024-01-01 09:00:00,87569421,215000000,0,302569421,VND,CASA0019418 2024-01-01 09:00:00,VNC: 0278995674,CASA0019418,inn
2453,CASA0019418,2024-01-01 12:05:00,302569421,0,24125000,278444421,VND,CASA0019418 2024-01-01 12:05:00.001,CASA0019418,VNC: 0278995600,inn
2454,CASA0019418,2024-01-02 10:00:00,278444421,0,22150000,256294421,VND,CASA0019418 2024-01-02 10:00:00,CASA0019418,MBB - NAPAS: 8752777745,out
2455,CASA0019418,2024-01-03 11:00:00,256294421,21000000,0,277294421,VND,CASA0019418 2024-01-03 11:00:00,VNC: 0278995611,CASA0019418,inn
2456,CASA0019418,2024-01-04 12:00:00,277294421,0,41008800,236285621,VND,CASA0019418 2024-01-04 12:00:00,CASA0019418,MBB - NAPAS: 9997654357,out
2457,CASA0019418,2024-01-06 13:00:00,236285621,0,35121804,201163817,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2458,CASA0019418,2024-01-06 14:00:00,201163817,0,16895478,184268339,VND,CASA0019418 2024-01-06 14:00:00,CASA0019418,MBB - NAPAS: 9997654311,out
2459,CASA0019418,2024-01-06 15:00:00,184268339,154689777,0,338958116,VND,CASA0019418 2024-01-07 15:00:00,VNC: 0278995611,CASA0019418,inn
2460,CASA0019418,2024-01-09 10:00:00,338958116,0,7445890,331512226,VND,CASA0019418 2024-01-08 10:00:00,CASA0019418,VNC: 0278995600,inn
2461,CASA0019418,2024-01-09 11:00:00,331512226,47564970,0,379077196,VND,CASA0019418 2024-01-09 11:00:00,VNC: 0278995349,CASA0019418,inn
2462,CASA0019418,2024-01-09 11:00:00,379077196,0,18945600,360131596,VND,THANH TOAN CKNAPAS,CASA0019418,MBB - NAPAS: 8752666742,out
2463,CASA0019418,2024-01-09 11:00:00,360131596,0,32158045,327973551,VND,THANH TOAN CKNAPAS,CASA0019418,MBB - NAPAS: 8752666742,out
2464,CASA0019418,2024-01-10 11:00:00,327973551,0,123789000,204184551,VND,THANH TOAN LUONG,CASA0019698,VNC: 0278995611,inn
2465,CASA0019418,2024-01-11 09:00:00,204184551,1574750,0,205759301,VND,CASA0019418 2024-01-11 09:00:00,VNC: 0278995611,CASA0019418,inn
2466,CASA0019418,2024-01-11 13:55:00,205759301,0,12571100,193188201,VND,Tra tien NGUYEN VAT LIEU,CASA0019418,MBB - NAPAS: 9997654310,out
2467,CASA0019418,2024-01-12 10:00:00,193188201,0,11204547,181983654,VND,CASA0019418 2024-01-12 10:00:00,CASA0019418,MBB - NAPAS: 9997654310,out
2468,CASA0019418,2024-01-13 11:00:00,181983654,41178000,0,223161654,VND,CASA0019418 2024-01-13 11:00:00,VNC: 0278995349,CASA0019418,inn
2469,CASA0019418,2024-01-14 12:00:00,223161654,0,153610000,69551654,VND,CASA0019418 2024-01-14 12:00:00,CASA0019418,MBB - NAPAS: 8752777742,out
2470,CASA0019418,2024-01-15 09:00:00,69551654,21548762,0,91100416,VND,CASA0019418 2024-01-15 09:00:00,VNC: 0278995349,CASA0019418,inn
2471,CASA0019418,2024-01-16 10:00:00,91100416,0,12005500,79094916,VND,CASA0019418 2024-01-16 10:00:00,CASA0019418,MBB - NAPAS: 8752777742,out
2472,CASA0019418,2024-01-17 11:00:00,79094916,43100000,0,122194916,VND,CASA0019418 2024-01-17 11:00:00,MBB - NAPAS: 9997654333,CASA0019418,out
2473,CASA0019418,2024-01-17 12:00:00,122194916,0,11876000,110318916,VND,CASA0019418 2024-01-18 12:00:00,CASA0019418,MBB - NAPAS: 9997654311,out
2474,CASA0019418,2024-01-17 12:00:00,110318916,525770000,0,636088916,VND,CASA0019418 2024-01-19 09:00:00,MBB - NAPAS: 9990654311,CASA0019418,out
2475,CASA0019418,2024-01-17 12:00:00,636088916,0,11122150,624966766,VND,CASA0019418 2024-01-20 10:00:00,CASA0019418,VNC: 0278995600,inn
2476,CASA0019418,2024-01-20 12:00:00,624966766,0,212165688,412801078,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2477,CASA0019418,2024-01-20 12:00:00,412801078,0,209185910,203615168,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2478,CASA0019418,2024-01-21 11:00:00,203615168,60010000,0,263625168,VND,CASA0019418 2024-01-21 11:00:00,VNC: 0278995600,CASA0019418,inn
2479,CASA0019418,2024-01-22 12:00:00,263625168,0,23501000,240124168,VND,CASA0019418 2024-01-22 12:00:00,CASA0019418,STB - NAPAS: 1238074732,out
2480,CASA0019418,2024-01-23 09:00:00,240124168,31200000,0,271324168,VND,CASA0019418 2024-01-23 09:00:00,MBB - NAPAS: 9997654333,CASA0019418,out
2481,CASA0019418,2024-01-23 09:00:00,271324168,1500000000,0,1771324168,VND,NOP TIEN MAT,,CASA0019418,inn
2482,CASA0019418,2024-01-23 09:00:00,1771324168,0,199648402,1571675766,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2483,CASA0019418,2024-01-24 09:00:00,1571675766,0,428096869,1143578897,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2484,CASA0019418,2024-01-24 09:00:00,1143578897,0,243326680,900252217,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2485,CASA0019418,2024-01-28 09:00:00,900252217,0,211286938,688965279,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2486,CASA0019418,2024-01-28 09:00:00,688965279,0,275735873,413229406,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2487,CASA0019418,2024-01-29 09:00:00,413229406,0,172731093,240498313,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2488,CASA0019418,2024-02-01 10:00:00,240498313,0,111173000,129325313,VND,CASA0019418 2024-02-01 10:00:00,CASA0019418,MBB - NAPAS: 7812345666,out
2489,CASA0019418,2024-02-02 11:00:00,129325313,183500000,0,312825313,VND,CASA0019418 2024-02-02 11:00:00,VNC: 0278995345,CASA0019418,inn
2490,CASA0019418,2024-02-03 12:00:00,312825313,0,47908760,264916553,VND,CASA0019418 2024-02-03 12:00:00,CASA0019418,STB - NAPAS: 1238074746,out
2491,CASA0019418,2024-02-03 15:00:00,264916553,300000000,0,564916553,VND,DAT COC HOP DONG,MBB - NAPAS: 8752666813,CASA0019418,out
2492,CASA0019418,2024-02-03 17:30:00,564916553,0,142530000,422386553,VND,THANH TOAN TIEN THUE NHA,CASA0019418,MBB - NAPAS: 8752666885,out
2493,CASA0019418,2024-02-04 18:35:20,422386553,0,66270000,356116553,VND,THANH TOAN TIEN THUE ,CASA0019418,STB - NAPAS: 1238074746,out
2494,CASA0019418,2024-02-05 09:00:00,356116553,621600000,0,977716553,VND,TIEN DAT COC,VNC: 0278995699,CASA0019418,inn
2495,CASA0019418,2024-02-05 14:00:00,977716553,400000000,0,1377716553,VND,NOP TIEN MAT,,CASA0019418,inn
2496,CASA0019418,2024-02-05 17:30:00,1377716553,0,413850000,963866553,VND,THANH TOAN TIEN AN TOAN VE SINH,CASA0019418,MBB - NAPAS: 8752666841,out
2497,CASA0019418,2024-02-06 17:30:00,963866553,0,34737900,929128653,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2498,CASA0019418,2024-02-10 11:00:00,929128653,0,123789000,805339653,VND,THANH TOAN LUONG,CASA0019698,VNC: 0278995611,inn
2499,CASA0019418,2024-02-12 14:00:00,805339653,0,43763000,761576653,VND,THANH TOAN TIEN THUE XE,CASA0019418,MBB - NAPAS: 8752666885,out
2500,CASA0019418,2024-02-12 15:00:00,761576653,0,123000000,638576653,VND,THANH TOAN CKNAPAS,CASA0019418,MBB - NAPAS: 8752666742,out
2501,CASA0019418,2024-02-12 15:00:00,638576653,0,33125540,605451113,VND,THANH TOAN CKNAPAS,CASA0019418,MBB - NAPAS: 8752666742,out
2502,CASA0019418,2024-02-12 15:00:00,605451113,32100000,0,637551113,VND,KHACH TRA NO,VNC: 0278995699,CASA0019418,inn
2503,CASA0019418,2024-02-12 15:00:00,637551113,0,13500000,624051113,VND,CASA0019418 2024-02-15 09:00:00,CASA0019418,MBB - NAPAS: 9997654311,out
2504,CASA0019418,2024-02-16 10:00:00,624051113,42700000,0,666751113,VND,CASA0019418 2024-02-16 10:00:00,MBB - NAPAS: 8752666715,CASA0019418,out
2505,CASA0019418,2024-02-17 11:00:00,666751113,0,320000000,346751113,VND,CASA0019418 2024-02-17 11:00:00,CASA0019418,MBB - NAPAS: 9997654343,out
2506,CASA0019418,2024-02-18 12:00:00,346751113,110000000,0,456751113,VND,CASA0019418 2024-02-18 12:00:00,VNC: 0278995699,CASA0019418,inn
2507,CASA0019418,2024-02-19 09:00:00,456751113,0,2730940,454020173,VND,CASA0019418 2024-02-19 09:00:00,CASA0019418,MBB - NAPAS: 7812345666,out
2508,CASA0019418,2024-02-20 09:00:00,454020173,0,210453360,243566813,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2509,CASA0019418,2024-02-20 09:00:00,243566813,0,207606654,35960159,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2510,CASA0019418,2024-02-21 10:00:00,35960159,195400000,0,231360159,VND,CASA0019418 2024-02-20 10:00:00,VNC: 0278995699,CASA0019418,inn
2511,CASA0019418,2024-02-21 11:00:00,231360159,0,135700000,95660159,VND,CASA0019418 2024-02-21 11:00:00,CASA0019418,VNC: 0278995699,inn
2512,CASA0019418,2024-02-21 12:00:00,95660159,450000000,0,545660159,VND,CASA0019418 2024-02-22 12:00:00,VNC: 0278995699,CASA0019418,inn
2513,CASA0019418,2024-02-23 09:00:00,545660159,0,83500000,462160159,VND,CASA0019418 2024-02-23 09:00:00,CASA0019418,MBB - NAPAS: 9997654343,out
2514,CASA0019418,2024-02-23 09:00:00,462160159,0,198118069,264042090,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2515,CASA0019418,2024-02-24 10:00:00,264042090,1165000000,0,1429042090,VND,CASA0019418 2024-02-24 10:00:00,MBB - NAPAS: 8752666772,CASA0019418,out
2516,CASA0019418,2024-02-24 10:00:00,1429042090,0,241263372,1187778718,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2517,CASA0019418,2024-02-24 10:00:00,1187778718,0,425616438,762162280,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2518,CASA0019418,2024-02-28 10:00:00,762162280,0,209425147,552737133,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2519,CASA0019418,2024-02-28 10:00:00,552737133,0,171354595,381382538,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
2520,CASA0019418,2024-02-28 11:00:00,381382538,0,273538527,107844011,VND,tra tien vay ngan hang,CASA0019418,VNC:79302003,inn
