ID,MA_TAIKHOAN_THANHTOAN,THOIGIAN_GIAODICH,SODU_BANDAU,SOTIEN_TANG,SOTIEN_GIAM,SODU_SAU,LOAITIEN,GHICHU,TAIKHOAN_GUI,TAIKHOAN_NHAN,LOAI_CHUYENKHOAN
538,CASA0001304,2024-01-12 10:00:00,263442875,0,11200000,252242875,VND,CASA0001304 2024-01-12 10:00:00,CASA0001304,TCB - NAPAS: 9997654310,out
539,CASA0001304,2024-01-13 11:00:00,252242875,183800000,0,436042875,VND,CASA0001304 2024-01-13 11:00:00,VNC: 0278995349,CASA0001304,inn
540,CASA0001304,2024-01-14 12:00:00,436042875,0,1000000,435042875,VND,CASA0001304 2024-01-14 12:00:00,CASA0001304,BID - NAPAS: 8752777742,out
541,CASA0001304,2024-01-15 09:00:00,435042875,234412452,0,669455327,VND,CASA0001304 2024-01-15 09:00:00,VNC: 0278995349,CASA0001304,inn
542,CASA0001304,2024-01-15 09:00:00,669455327,0,108951734,560503593,VND,tra tien vay ngan hang,CASA0001304,VNC:79302003,inn
543,CASA0001304,2024-01-15 09:00:00,560503593,0,12000000,548503593,VND,CASA0001304 2024-01-16 10:00:00,CASA0001304,BID - NAPAS: 8752777742,out
544,CASA0001304,2024-01-17 11:00:00,548503593,310000000,0,858503593,VND,CASA0001304 2024-01-17 11:00:00,TCB - NAPAS: 9997654333,CASA0001304,out
545,CASA0001304,2024-01-17 12:00:00,858503593,0,760000,857743593,VND,CASA0001304 2024-01-18 12:00:00,CASA0001304,TCB - NAPAS: 9997654311,out
546,CASA0001304,2024-01-20 09:00:00,857743593,27000000,0,884743593,VND,CASA0001304 2024-01-19 09:00:00,TCB - NAPAS: 9990654311,CASA0001304,out
547,CASA0001304,2024-01-20 10:00:00,884743593,0,2150000,882593593,VND,CASA0001304 2024-01-20 10:00:00,CASA0001304,VNC: 0278995600,inn
548,CASA0001304,2024-01-21 11:00:00,882593593,6000000,0,888593593,VND,CASA0001304 2024-01-21 11:00:00,VNC: 0278995600,CASA0001304,inn
549,CASA0001304,2024-01-22 12:00:00,888593593,0,2350000,886243593,VND,CASA0001304 2024-01-22 12:00:00,CASA0001304,VCB - NAPAS: 1238074732,out
550,CASA0001304,2024-01-23 09:00:00,886243593,31200000,0,917443593,VND,CASA0001304 2024-01-23 09:00:00,TCB - NAPAS: 9997654333,CASA0001304,out
551,CASA0001304,2024-02-01 10:00:00,917443593,0,11300000,906143593,VND,CASA0001304 2024-02-01 10:00:00,CASA0001304,BID - NAPAS: 7812345666,out
552,CASA0001304,2024-02-02 11:00:00,906143593,18250000,0,924393593,VND,CASA0001304 2024-02-02 11:00:00,VNC: 0278995345,CASA0001304,inn
553,CASA0001304,2024-02-03 12:00:00,924393593,0,5100000,919293593,VND,CASA0001304 2024-02-03 12:00:00,CASA0001304,VCB - NAPAS: 1238074746,out
554,CASA0001304,2024-02-03 15:00:00,919293593,25000000,0,944293593,VND,DAT COC HOP DONG,BID - NAPAS: 8752666813,CASA0001304,out
555,CASA0001304,2024-02-03 17:30:00,944293593,0,14250000,930043593,VND,THANH TOAN TIEN THUE NHA,CASA0001304,BID - NAPAS: 8752666885,out
556,CASA0001304,2024-02-04 18:35:20,930043593,0,270000,929773593,VND,THANH TOAN TIEN THUE ,CASA0001304,VCB - NAPAS: 1238074746,out
557,CASA0001304,2024-02-05 09:00:00,929773593,61500000,0,991273593,VND,TIEN DAT COC,VNC: 0278995699,CASA0001304,inn
558,CASA0001304,2024-02-05 10:00:00,991273593,0,525000000,466273593,VND,TIEN LUONG THANG 2,CASA0001304,VNC: 0278995611,inn
559,CASA0001304,2024-02-05 14:00:00,466273593,200000000,0,666273593,VND,NOP TIEN MAT,,CASA0001304,inn
560,CASA0001304,2024-02-05 17:30:00,666273593,0,13850000,652423593,VND,THANH TOAN TIEN AN,CASA0001304,BID - NAPAS: 8752666841,out
561,CASA0001304,2024-02-12 14:00:00,652423593,0,3760000,648663593,VND,THANH TOAN TIEN THUE XE,CASA0001304,BID - NAPAS: 8752666885,out
562,CASA0001304,2024-02-12 15:00:00,648663593,0,3000000,645663593,VND,THANH TOAN CKNAPAS,CASA0001304,MBB - NAPAS: 8752666742,out
563,CASA0001304,2024-02-12 15:00:00,645663593,0,312554,645351039,VND,THANH TOAN CKNAPAS,CASA0001304,BID - NAPAS: 8752666742,out
564,CASA0001304,2024-02-14 12:00:00,645351039,215000000,0,860351039,VND,KHACH TRA NO,VNC: 0278995699,CASA0001304,inn
565,CASA0001304,2024-02-15 09:00:00,860351039,0,350000,860001039,VND,CASA0001304 2024-02-15 09:00:00,CASA0001304,TCB - NAPAS: 9997654311,out
566,CASA0001304,2024-02-15 09:00:00,860001039,0,107834118,752166921,VND,tra tien vay ngan hang,CASA0001304,VNC:79302003,inn
567,CASA0001304,2024-02-15 09:00:00,752166921,5400000,0,757566921,VND,CASA0001304 2024-02-16 10:00:00,BID - NAPAS: 8752666715,CASA0001304,out
568,CASA0001304,2024-02-17 11:00:00,757566921,0,122000000,635566921,VND,CASA0001304 2024-02-17 11:00:00,CASA0001304,TCB - NAPAS: 9997654343,out
569,CASA0001304,2024-02-18 12:00:00,635566921,33000000,0,668566921,VND,CASA0001304 2024-02-18 12:00:00,VNC: 0278995699,CASA0001304,inn
570,CASA0001304,2024-02-21 11:00:00,668566921,0,237000000,431566921,VND,CASA0001304 2024-02-21 11:00:00,CASA0001304,VNC: 0278995699,inn
571,CASA0001304,2024-02-21 12:00:00,431566921,43500000,0,475066921,VND,CASA0001304 2024-02-22 12:00:00,VNC: 0278995699,CASA0001304,inn
572,CASA0001304,2024-02-21 12:00:00,475066921,0,53500500,421566421,VND,CASA0001304 2024-02-23 09:00:00,CASA0001304,TCB - NAPAS: 9997654343,out
573,CASA0001304,2024-02-21 12:00:00,421566421,50000023,0,471566444,VND,CASA0001304 2024-02-24 10:00:00,BID - NAPAS: 8752666772,CASA0001304,out
574,CASA0001304,2024-02-21 12:00:00,471566444,2800000,0,474366444,VND,CASA0001304 2024-03-01 11:00:00,VNC: 0278995349,CASA0001304,inn
575,CASA0001304,2024-02-22 12:00:00,474366444,0,150040000,324326444,VND,RUT TIEN MAT,CASA0001304,,inn
576,CASA0001304,2024-03-03 09:00:00,324326444,525055000,0,849381444,VND,CASA0001304 2024-03-03 09:00:00,VNC: 0278995349,CASA0001304,inn
577,CASA0001304,2024-03-04 10:00:00,849381444,0,350000,849031444,VND,CASA0001304 2024-03-04 10:00:00,CASA0001304,TCB - NAPAS: 9997654959,out
578,CASA0001304,2024-03-04 12:00:00,849031444,0,525000000,324031444,VND,Tra luong thang :3,CASA0001304,VNC: 0278995611,inn
579,CASA0001304,2024-03-06 11:00:00,324031444,0,300000000,24031444,VND,RUT TIEN MAT,CASA0001304,,inn
580,CASA0001304,2024-03-07 12:00:00,24031444,313070000,0,337101444,VND,CASA0001304 2024-03-07 12:00:00,BID - NAPAS: 7812345668,CASA0001304,out
581,CASA0001304,2024-03-08 09:00:00,337101444,0,300000,336801444,VND,CASA0001304 2024-03-08 09:00:00,CASA0001304,TCB - NAPAS: 9997654347,out
582,CASA0001304,2024-03-08 09:00:00,336801444,14200000,0,351001444,VND,CASA0001304 2024-03-09 10:00:00,VNC: 0278995199,CASA0001304,inn
583,CASA0001304,2024-03-08 09:00:00,351001444,0,30000005,321001439,VND,THANH TOAN CKNAPAS,CASA0001304,BID - NAPAS: 8752666742,out
584,CASA0001304,2024-03-10 12:00:00,321001439,0,32000047,289001392,VND,THANH TOAN CKNAPAS,CASA0001304,BID - NAPAS: 8752666742,out
585,CASA0001304,2024-03-10 12:00:00,289001392,65100000,0,354101392,VND,CASA0001304 2024-03-11 09:00:00,VNC: 0278995178,CASA0001304,inn
586,CASA0001304,2024-03-11 10:00:00,354101392,12000000,0,366101392,VND,CASA0001304 2024-03-12 10:00:00,VNC: 0278995349,CASA0001304,inn
587,CASA0001304,2024-03-11 11:00:00,366101392,0,82500000,283601392,VND,CASA0001304 2024-03-13 11:00:00,CASA0001304,TCB - NAPAS: 9997654343,out
588,CASA0001304,2024-03-11 11:00:00,283601392,35000074,0,318601466,VND,CASA0001304 2024-03-14 12:00:00,VNC: 0278995178,CASA0001304,inn
589,CASA0001304,2024-03-15 09:00:00,318601466,0,56300000,262301466,VND,CASA0001304 2024-03-15 09:00:00,CASA0001304,BID - NAPAS: 7812345666,out
590,CASA0001304,2024-03-15 10:00:00,262301466,145000000,0,407301466,VND,CASA0001304 2024-03-16 10:00:00,VNC: 0278995175,CASA0001304,inn
591,CASA0001304,2024-03-15 10:00:00,407301466,0,105747902,301553564,VND,tra tien vay ngan hang,CASA0001304,VNC:79302003,inn
592,CASA0001304,2024-03-15 10:00:00,301553564,0,12000000,289553564,VND,RUT TIEN MAT,CASA0001304,,inn
593,CASA0001304,2024-03-25 10:00:00,289553564,0,253000,289300564,VND,CASA0001304 2024-01-24 10:00:00,CASA0001304,VCB - NAPAS: 1238074732,out
594,CASA0001304,2024-03-25 11:00:00,289300564,31500000,0,320800564,VND,CASA0001304 2024-01-25 11:00:00,TCB - NAPAS: 9997654333,CASA0001304,out
595,CASA0001304,2024-03-25 11:00:00,320800564,0,3000000,317800564,VND,CASA0001304 2024-01-26 12:00:00,CASA0001304,BID - NAPAS: 8752667841,out
596,CASA0001304,2024-03-27 09:00:00,317800564,50000044,0,367800608,VND,CASA0001304 2024-01-27 09:00:00,VNC: 0278995349,CASA0001304,inn
597,CASA0001304,2024-03-27 09:00:00,367800608,0,25000000,342800608,VND,CASA0001304 2024-01-28 10:00:00,CASA0001304,TCB - NAPAS: 9997654311,out
598,CASA0001304,2024-03-28 10:00:00,342800608,41100000,0,383900608,VND,CASA0001304 2024-01-29 11:00:00,BID - NAPAS: 8752667841,CASA0001304,out
599,CASA0001304,2024-03-28 10:00:00,383900608,0,115000000,268900608,VND,RUT TIEN MAT,CASA0001304,,inn
600,CASA0001304,2024-03-31 09:00:00,268900608,50000014,0,318900622,VND,CASA0001304 2024-01-31 09:00:00,VNC: 0278995349,CASA0001304,inn
601,CASA0001951,2024-01-01 09:00:00,1105478654,815000000,0,1920478654,VND,CASA0001951 2024-01-01 09:00:00,VNC: 0278995674,CASA0001951,inn
602,CASA0001951,2024-01-01 12:05:00,1920478654,0,99125000,1821353654,VND,CASA0001951 2024-01-01 12:05:00.001,CASA0001951,VNC: 0278995600,inn
603,CASA0001951,2024-01-02 10:00:00,1821353654,0,72150000,1749203654,VND,CASA0001951 2024-01-02 10:00:00,CASA0001951,ACB - NAPAS: 8752777745,out
604,CASA0001951,2024-01-03 11:00:00,1749203654,220070000,0,1969273654,VND,CASA0001951 2024-01-03 11:00:00,VNC: 0278995611,CASA0001951,inn
605,CASA0001951,2024-01-04 12:00:00,1969273654,0,141000000,1828273654,VND,CASA0001951 2024-01-04 12:00:00,CASA0001951,LPB - NAPAS: 9997654357,out
606,CASA0001951,2024-01-05 09:00:00,1828273654,0,142254000,1686019654,VND,Tra luong thang: 1,CASA0001951,VNC: 0278995674,inn
607,CASA0001951,2024-01-05 09:00:00,1686019654,0,423000000,1263019654,VND,CASA0001951 2024-01-06 14:00:00,CASA0001951,LPB - NAPAS: 9997654311,out
608,CASA0001951,2024-01-05 09:00:00,1263019654,570000000,0,1833019654,VND,CASA0001951 2024-01-07 15:00:00,VNC: 0278995611,CASA0001951,inn
609,CASA0001951,2024-01-05 09:00:00,1833019654,0,75000000,1758019654,VND,CASA0001951 2024-01-08 10:00:00,CASA0001951,VNC: 0278995600,inn
610,CASA0001951,2024-01-09 11:00:00,1758019654,963000000,0,2721019654,VND,CASA0001951 2024-01-09 11:00:00,VNC: 0278995349,CASA0001951,inn
611,CASA0001951,2024-01-10 09:00:00,2721019654,0,83000000,2638019654,VND,THANH TOAN CKNAPAS,CASA0001951,ACB - NAPAS: 8752666742,out
612,CASA0001951,2024-01-10 10:00:00,2638019654,0,43561580,2594458074,VND,THANH TOAN CKNAPAS,CASA0001951,ACB - NAPAS: 8752666742,out
613,CASA0001951,2024-01-11 09:00:00,2594458074,150000000,0,2744458074,VND,CASA0001951 2024-01-11 09:00:00,VNC: 0278995611,CASA0001951,inn
614,CASA0001951,2024-01-11 13:55:00,2744458074,0,25735450,2718722624,VND,Tra tien NGUYEN VAT LIEU,CASA0001951,LPB - NAPAS: 9997654310,out
615,CASA0001951,2024-01-11 13:55:00,2718722624,234412458,0,2953135082,VND,CASA0001951 2024-01-15 09:00:00,VNC: 0278995349,CASA0001951,inn
616,CASA0001951,2024-01-11 13:55:00,2953135082,0,172000000,2781135082,VND,CASA0001951 2024-01-16 10:00:00,CASA0001951,ACB - NAPAS: 8752777742,out
617,CASA0001951,2024-01-17 11:00:00,2781135082,100000000,0,2881135082,VND,CASA0001951 2024-01-17 11:00:00,LPB - NAPAS: 9997654333,CASA0001951,out
618,CASA0001951,2024-01-17 12:00:00,2881135082,0,7600000,2873535082,VND,CASA0001951 2024-01-18 12:00:00,CASA0001951,LPB - NAPAS: 9997654311,out
619,CASA0001951,2024-01-20 09:00:00,2873535082,127000000,0,3000535082,VND,CASA0001951 2024-01-19 09:00:00,LPB - NAPAS: 9990654311,CASA0001951,out
620,CASA0001951,2024-01-20 10:00:00,3000535082,0,21500000,2979035082,VND,CASA0001951 2024-01-20 10:00:00,CASA0001951,VNC: 0278995600,inn
621,CASA0001951,2024-01-21 11:00:00,2979035082,600000000,0,3579035082,VND,CASA0001951 2024-01-21 11:00:00,VNC: 0278995600,CASA0001951,inn
622,CASA0001951,2024-01-22 12:00:00,3579035082,0,235000000,3344035082,VND,CASA0001951 2024-01-22 12:00:00,CASA0001951,VCB - NAPAS: 1238074732,out
623,CASA0001951,2024-01-23 09:00:00,3344035082,731200000,0,4075235082,VND,CASA0001951 2024-01-23 09:00:00,LPB - NAPAS: 9997654333,CASA0001951,out
624,CASA0001951,2024-01-23 14:00:00,4075235082,20000000000,0,24075235082,VND,NOP TIEN MAT,,CASA0001951,inn
625,CASA0001951,2024-01-24 09:00:00,24075235082,0,16605060883,7470174199,VND,tra tien vay ngan hang,CASA0001951,VNC:79302003,inn
626,CASA0001951,2024-01-24 09:00:00,7470174199,0,511300000,6958874199,VND,CASA0001951 2024-02-01 10:00:00,CASA0001951,ACB - NAPAS: 7812345666,out
627,CASA0001951,2024-01-24 09:00:00,6958874199,68250000,0,7027124199,VND,CASA0001951 2024-02-02 11:00:00,VNC: 0278995345,CASA0001951,inn
628,CASA0001951,2024-01-24 19:00:00,7027124199,0,51000000,6976124199,VND,CASA0001951 2024-02-03 12:00:00,CASA0001951,VCB - NAPAS: 1238074746,out
629,CASA0001951,2024-02-03 15:00:00,6976124199,125000000,0,7101124199,VND,DAT COC HOP DONG,ACB - NAPAS: 8752666813,CASA0001951,out
630,CASA0001951,2024-02-03 17:30:00,7101124199,0,614250000,6486874199,VND,THANH TOAN TIEN THUE NHA,CASA0001951,ACB - NAPAS: 8752666885,out
631,CASA0001951,2024-02-04 18:35:20,6486874199,0,77270000,6409604199,VND,THANH TOAN TIEN THUE ,CASA0001951,VCB - NAPAS: 1238074746,out
632,CASA0001951,2024-02-05 09:00:00,6409604199,61500000,0,6471104199,VND,TIEN DAT COC,VNC: 0278995699,CASA0001951,inn
633,CASA0001951,2024-02-05 10:00:00,6471104199,0,142254000,6328850199,VND,TIEN LUONG THANG 2,CASA0001951,VNC: 0278995674,inn
634,CASA0001951,2024-02-05 14:00:00,6328850199,2200000000,0,8528850199,VND,NOP TIEN MAT,,CASA0001951,inn
635,CASA0001951,2024-02-05 17:30:00,8528850199,0,138500000,8390350199,VND,THANH TOAN TIEN AN,CASA0001951,ACB - NAPAS: 8752666841,out
636,CASA0001951,2024-02-12 14:00:00,8390350199,0,73760000,8316590199,VND,THANH TOAN TIEN THUE XE,CASA0001951,ACB - NAPAS: 8752666885,out
637,CASA0001951,2024-02-12 15:00:00,8316590199,0,853000000,7463590199,VND,THANH TOAN CKNAPAS,CASA0001951,ACB - NAPAS: 8752666742,out
638,CASA0001951,2024-02-12 15:00:00,7463590199,0,312554,7463277645,VND,THANH TOAN CKNAPAS,CASA0001951,ACB - NAPAS: 8752666742,out
639,CASA0001951,2024-02-14 12:00:00,7463277645,2215000000,0,9678277645,VND,KHACH TRA NO,VNC: 0278995699,CASA0001951,inn
640,CASA0001951,2024-02-15 09:00:00,9678277645,0,18350000,9659927645,VND,CASA0001951 2024-02-15 09:00:00,CASA0001951,LPB - NAPAS: 9997654311,out
641,CASA0001951,2024-02-21 10:00:00,9659927645,200000000,0,9859927645,VND,CASA0001951 2024-02-20 10:00:00,VNC: 0278995699,CASA0001951,inn
642,CASA0001951,2024-02-21 11:00:00,9859927645,0,3700000,9856227645,VND,CASA0001951 2024-02-21 11:00:00,CASA0001951,VNC: 0278995699,inn
643,CASA0001951,2024-02-21 12:00:00,9856227645,450000000,0,10306227645,VND,CASA0001951 2024-02-22 12:00:00,VNC: 0278995699,CASA0001951,inn
644,CASA0001951,2024-02-23 09:00:00,10306227645,0,350050000,9956177645,VND,CASA0001951 2024-02-23 09:00:00,CASA0001951,LPB - NAPAS: 9997654343,out
645,CASA0001951,2024-02-24 10:00:00,9956177645,14877500000,0,24833677645,VND,CASA0001951 2024-02-24 10:00:00,ACB - NAPAS: 8752666772,CASA0001951,out
646,CASA0001951,2024-02-24 12:00:00,24833677645,0,16415449011,8418228634,VND,tra tien vay ngan hang,CASA0001951,VNC:79302003,inn
647,CASA0001951,2024-03-01 11:00:00,8418228634,28000000,0,8446228634,VND,CASA0001951 2024-03-01 11:00:00,VNC: 0278995349,CASA0001951,inn
648,CASA0001951,2024-03-02 12:00:00,8446228634,0,150040000,8296188634,VND,RUT TIEN MAT,CASA0001951,,inn
649,CASA0001951,2024-03-03 09:00:00,8296188634,5250550000,0,13546738634,VND,CASA0001951 2024-03-03 09:00:00,VNC: 0278995349,CASA0001951,inn
650,CASA0001951,2024-03-04 10:00:00,13546738634,0,3500000,13543238634,VND,CASA0001951 2024-03-04 10:00:00,CASA0001951,LPB - NAPAS: 9997654959,out
651,CASA0001951,2024-03-04 12:00:00,13543238634,0,1422540000,12120698634,VND,Tra luong thang :3,CASA0001951,VNC: 0278995674,inn
652,CASA0001951,2024-03-04 12:00:00,12120698634,0,4200000000,7920698634,VND,RUT TIEN MAT,CASA0001951,,inn
653,CASA0001951,2024-03-04 12:00:00,7920698634,13070000,0,7933768634,VND,CASA0001951 2024-03-07 12:00:00,ACB - NAPAS: 7812345668,CASA0001951,out
654,CASA0001951,2024-03-04 12:00:00,7933768634,0,300000,7933468634,VND,CASA0001951 2024-03-08 09:00:00,CASA0001951,LPB - NAPAS: 9997654347,out
655,CASA0001951,2024-03-08 10:00:00,7933468634,524200000,0,8457668634,VND,CASA0001951 2024-03-09 10:00:00,VNC: 0278995199,CASA0001951,inn
656,CASA0001951,2024-03-10 11:00:00,8457668634,0,30000005,8427668629,VND,THANH TOAN CKNAPAS,CASA0001951,ACB - NAPAS: 8752666742,out
657,CASA0001951,2024-03-14 12:00:00,8427668629,4135000074,0,12562668703,VND,CASA0001951 2024-03-14 12:00:00,VNC: 0278995178,CASA0001951,inn
658,CASA0001951,2024-03-15 09:00:00,12562668703,0,5630000000,6932668703,VND,CASA0001951 2024-03-15 09:00:00,CASA0001951,ACB - NAPAS: 7812345666,out
659,CASA0001951,2024-03-15 10:00:00,6932668703,14500000000,0,21432668703,VND,CASA0001951 2024-03-16 10:00:00,VNC: 0278995175,CASA0001951,inn
660,CASA0001951,2024-03-15 10:00:00,21432668703,0,720000000,20712668703,VND,RUT TIEN MAT,CASA0001951,,inn
661,CASA0001951,2024-03-15 10:00:00,20712668703,0,16162633181,4550035522,VND,tra tien vay ngan hang,CASA0001951,VNC:79302003,inn
662,CASA0001951,2024-03-25 10:00:00,4550035522,0,77253000,4472782522,VND,CASA0001951 2024-01-24 10:00:00,CASA0001951,VCB - NAPAS: 1238074732,out
663,CASA0001951,2024-03-25 11:00:00,4472782522,91500000,0,4564282522,VND,CASA0001951 2024-01-25 11:00:00,LPB - NAPAS: 9997654333,CASA0001951,out
664,CASA0001951,2024-03-25 12:00:00,4564282522,0,30900000,4533382522,VND,CASA0001951 2024-01-26 12:00:00,CASA0001951,ACB - NAPAS: 8752667841,out
665,CASA0001951,2024-03-27 09:00:00,4533382522,50000044,0,4583382566,VND,CASA0001951 2024-01-27 09:00:00,VNC: 0278995349,CASA0001951,inn
666,CASA0001951,2024-03-27 09:00:00,4583382566,0,25000000,4558382566,VND,CASA0001951 2024-01-28 10:00:00,CASA0001951,LPB - NAPAS: 9997654311,out
667,CASA0001951,2024-03-27 09:00:00,4558382566,41109000,0,4599491566,VND,CASA0001951 2024-01-29 11:00:00,ACB - NAPAS: 8752667841,CASA0001951,out
668,CASA0001951,2024-03-27 09:00:00,4599491566,0,115000000,4484491566,VND,RUT TIEN MAT,CASA0001951,,inn
669,CASA0001951,2024-03-31 09:00:00,4484491566,50000014,0,4534491580,VND,CASA0001951 2024-01-31 09:00:00,VNC: 0278995349,CASA0001951,inn
670,CASA0002233,2024-01-01 09:00:00,278654123,61500000,0,340154123,VND,CASA0002233 2024-01-01 09:00:00,VNC: 0278995674,CASA0002233,inn
671,CASA0002233,2024-01-01 09:00:00,340154123,0,16525000,323629123,VND,CASA0002233 2024-01-01 12:05:00.001,CASA0002233,VNC: 0278995600,inn
672,CASA0002233,2024-01-01 09:00:00,323629123,0,21550000,302079123,VND,CASA0002233 2024-01-02 10:00:00,CASA0002233,MSB - NAPAS: 8752777745,out
673,CASA0002233,2024-01-01 09:00:00,302079123,22000000,0,324079123,VND,CASA0002233 2024-01-03 11:00:00,VNC: 0278995611,CASA0002233,inn
674,CASA0002233,2024-01-04 12:00:00,324079123,0,41000000,283079123,VND,CASA0002233 2024-01-04 12:00:00,CASA0002233,STB - NAPAS: 9997654357,out
675,CASA0002233,2024-01-05 09:00:00,283079123,0,75240000,207839123,VND,Tra luong thang: 1,CASA0002233,VNC: 0278995674,inn
676,CASA0002233,2024-01-05 09:00:00,207839123,0,123000000,84839123,VND,CASA0002233 2024-01-06 14:00:00,CASA0002233,STB - NAPAS: 9997654311,out
677,CASA0002233,2024-01-06 15:00:00,84839123,17000000,0,101839123,VND,CASA0002233 2024-01-07 15:00:00,VNC: 0278995611,CASA0002233,inn
678,CASA0002233,2024-01-09 10:00:00,101839123,0,15000000,86839123,VND,CASA0002233 2024-01-08 10:00:00,CASA0002233,VNC: 0278995600,inn
679,CASA0002233,2024-01-09 10:00:00,86839123,233000000,0,319839123,VND,CASA0002233 2024-01-09 11:00:00,VNC: 0278995349,CASA0002233,inn
680,CASA0002233,2024-01-09 10:00:00,319839123,0,83000000,236839123,VND,THANH TOAN CKNAPAS,CASA0002233,MSB - NAPAS: 8752666742,out
681,CASA0002233,2024-01-10 10:00:00,236839123,0,43561580,193277543,VND,THANH TOAN CKNAPAS,CASA0002233,MSB - NAPAS: 8752666742,out
682,CASA0002233,2024-01-11 09:00:00,193277543,215000000,0,408277543,VND,CASA0002233 2024-01-11 09:00:00,VNC: 0278995611,CASA0002233,inn
683,CASA0002233,2024-01-11 09:00:00,408277543,0,24573545,383703998,VND,Tra tien NGUYEN VAT LIEU,CASA0002233,STB - NAPAS: 9997654310,out
684,CASA0002233,2024-01-12 10:00:00,383703998,0,11200000,372503998,VND,CASA0002233 2024-01-12 10:00:00,CASA0002233,STB - NAPAS: 9997654310,out
685,CASA0002233,2024-01-13 11:00:00,372503998,188000000,0,560503998,VND,CASA0002233 2024-01-13 11:00:00,VNC: 0278995349,CASA0002233,inn
686,CASA0002233,2024-01-13 11:00:00,560503998,0,7100000,553403998,VND,CASA0002233 2024-01-14 12:00:00,CASA0002233,MSB - NAPAS: 8752777742,out
687,CASA0002233,2024-01-13 11:00:00,553403998,0,438401826,115002172,VND,tra tien vay ngan hang,CASA0002233,VNC:79302003,inn
688,CASA0002233,2024-01-15 09:00:00,115002172,234412452,0,349414624,VND,CASA0002233 2024-01-15 09:00:00,VNC: 0278995349,CASA0002233,inn
689,CASA0002233,2024-01-16 10:00:00,349414624,0,120900000,228514624,VND,CASA0002233 2024-01-16 10:00:00,CASA0002233,MSB - NAPAS: 8752777742,out
690,CASA0002233,2024-01-17 11:00:00,228514624,31000000,0,259514624,VND,CASA0002233 2024-01-17 11:00:00,STB - NAPAS: 9997654333,CASA0002233,out
691,CASA0002233,2024-01-17 11:00:00,259514624,0,8760000,250754624,VND,CASA0002233 2024-01-18 12:00:00,CASA0002233,STB - NAPAS: 9997654311,out
692,CASA0002233,2024-01-17 11:00:00,250754624,227000000,0,477754624,VND,CASA0002233 2024-01-19 09:00:00,STB - NAPAS: 9990654311,CASA0002233,out
693,CASA0002233,2024-01-20 10:00:00,477754624,0,21500000,456254624,VND,CASA0002233 2024-01-20 10:00:00,CASA0002233,VNC: 0278995600,inn
694,CASA0002233,2024-01-21 11:00:00,456254624,60080000,0,516334624,VND,CASA0002233 2024-01-21 11:00:00,VNC: 0278995600,CASA0002233,inn
695,CASA0002233,2024-01-22 12:00:00,516334624,0,12350000,503984624,VND,CASA0002233 2024-01-22 12:00:00,CASA0002233,VCB - NAPAS: 1238074732,out
696,CASA0002233,2024-01-23 09:00:00,503984624,31200000,0,535184624,VND,CASA0002233 2024-01-23 09:00:00,STB - NAPAS: 9997654333,CASA0002233,out
697,CASA0002233,2024-02-01 10:00:00,535184624,0,11300000,523884624,VND,CASA0002233 2024-02-01 10:00:00,CASA0002233,MSB - NAPAS: 7812345666,out
698,CASA0002233,2024-02-01 10:00:00,523884624,18250000,0,542134624,VND,CASA0002233 2024-02-02 11:00:00,VNC: 0278995345,CASA0002233,inn
699,CASA0002233,2024-02-03 12:00:00,542134624,0,51100000,491034624,VND,CASA0002233 2024-02-03 12:00:00,CASA0002233,VCB - NAPAS: 1238074746,out
700,CASA0002233,2024-02-03 15:00:00,491034624,125000000,0,616034624,VND,DAT COC HOP DONG,MSB - NAPAS: 8752666813,CASA0002233,out
701,CASA0002233,2024-02-03 17:30:00,616034624,0,144250000,471784624,VND,THANH TOAN TIEN THUE NHA,CASA0002233,MSB - NAPAS: 8752666885,out
702,CASA0002233,2024-02-03 17:30:00,471784624,0,2570000,469214624,VND,THANH TOAN TIEN THUE ,CASA0002233,VCB - NAPAS: 1238074746,out
703,CASA0002233,2024-02-03 17:30:00,469214624,62200000,0,531414624,VND,TIEN DAT COC,VNC: 0278995699,CASA0002233,inn
704,CASA0002233,2024-02-05 10:00:00,531414624,0,35240000,496174624,VND,TIEN LUONG THANG 2,CASA0002233,VNC: 0278995674,inn
705,CASA0002233,2024-02-07 15:00:00,496174624,30000000,0,526174624,VND,NOP TIEN MAT,,CASA0002233,inn
706,CASA0002233,2024-02-07 15:00:00,526174624,0,13850000,512324624,VND,THANH TOAN TIEN AN,CASA0002233,MSB - NAPAS: 8752666841,out
707,CASA0002233,2024-02-07 15:00:00,512324624,0,3760000,508564624,VND,THANH TOAN TIEN THUE XE,CASA0002233,MSB - NAPAS: 8752666885,out
708,CASA0002233,2024-02-07 15:00:00,508564624,0,3000000,505564624,VND,THANH TOAN CKNAPAS,CASA0002233,MSB - NAPAS: 8752666742,out
709,CASA0002233,2024-02-08 15:00:00,505564624,0,312554,505252070,VND,THANH TOAN CKNAPAS,CASA0002233,MSB - NAPAS: 8752666742,out
710,CASA0002233,2024-02-13 15:00:00,505252070,0,434360730,70891340,VND,tra tien vay ngan hang,CASA0002233,VNC:79302003,inn
711,CASA0002233,2024-02-14 12:00:00,70891340,215000000,0,285891340,VND,KHACH TRA NO,VNC: 0278995699,CASA0002233,inn
712,CASA0002233,2024-02-15 09:00:00,285891340,0,3350000,282541340,VND,CASA0002233 2024-02-15 09:00:00,CASA0002233,STB - NAPAS: 9997654311,out
